2.07245E+05,5.682E+03
2.07265E+05,5.676E+03
2.07285E+05,5.676E+03
2.07305E+05,5.67E+03
2.07325E+05,5.676E+03
2.07345E+05,5.675E+03
2.07365E+05,5.675E+03
2.07385E+05,5.67E+03
2.07405E+05,5.667E+03
2.07425E+05,5.666E+03
2.07445E+05,5.669E+03
2.07465E+05,5.666E+03
2.07485E+05,5.661E+03
2.07505E+05,5.663E+03
2.07525E+05,5.661E+03
2.07545E+05,5.664E+03
2.07565E+05,5.658E+03
2.07585E+05,5.659E+03
2.07605E+05,5.65E+03
2.07625E+05,5.651E+03
2.07645E+05,5.649E+03
2.07665E+05,5.645E+03
2.07685E+05,5.643E+03
2.07712E+05,5.648E+03
2.07725E+05,5.648E+03
2.07745E+05,5.641E+03
2.07765E+05,5.638E+03
2.07785E+05,5.631E+03
2.07805E+05,5.636E+03
2.07825E+05,5.633E+03
2.07845E+05,5.623E+03
2.07865E+05,5.63E+03
2.07885E+05,5.626E+03
2.07905E+05,5.631E+03
2.07925E+05,5.653E+03
2.07945E+05,5.671E+03
2.07965E+05,5.679E+03
2.07985E+05,5.684E+03
2.08005E+05,5.676E+03
2.08025E+05,5.678E+03
2.08045E+05,5.678E+03
2.08065E+05,5.677E+03
2.08085E+05,5.678E+03
2.08105E+05,5.673E+03
2.08125E+05,5.673E+03
2.08145E+05,5.669E+03
2.08165E+05,5.673E+03
2.08185E+05,5.673E+03
2.08205E+05,5.679E+03
2.08225E+05,5.671E+03
2.08245E+05,5.672E+03
2.08265E+05,5.674E+03
2.08285E+05,5.668E+03
2.08305E+05,5.67E+03
2.08325E+05,5.668E+03
2.08345E+05,5.669E+03
2.08365E+05,5.659E+03
2.08385E+05,5.663E+03
2.08405E+05,5.659E+03
2.08425E+05,5.658E+03
2.08445E+05,5.652E+03
2.08465E+05,5.656E+03
2.08485E+05,5.654E+03
2.08505E+05,5.654E+03
2.08525E+05,5.655E+03
2.08545E+05,5.647E+03
2.08565E+05,5.653E+03
2.08585E+05,5.65E+03
2.08605E+05,5.646E+03
2.08625E+05,5.647E+03
2.08645E+05,5.64E+03
2.08665E+05,5.64E+03
2.08685E+05,5.635E+03
2.08705E+05,5.634E+03
2.08725E+05,5.634E+03
2.08745E+05,5.63E+03
2.08765E+05,5.639E+03
2.08785E+05,5.647E+03
2.08805E+05,5.676E+03
2.08825E+05,5.677E+03
2.08845E+05,5.684E+03
2.08865E+05,5.688E+03
2.08885E+05,5.684E+03
2.08905E+05,5.683E+03
2.08925E+05,5.687E+03
2.08945E+05,5.684E+03
2.08965E+05,5.687E+03
2.08985E+05,5.677E+03
2.09005E+05,5.679E+03
2.09025E+05,5.674E+03
2.09045E+05,5.68E+03
2.09065E+05,5.675E+03
2.09085E+05,5.676E+03
2.09105E+05,5.676E+03
2.09125E+05,5.678E+03
2.09145E+05,5.674E+03
2.09165E+05,5.672E+03
2.09185E+05,5.664E+03
2.09205E+05,5.668E+03
2.09225E+05,5.666E+03
2.09245E+05,5.667E+03
2.09265E+05,5.663E+03
2.09285E+05,5.662E+03
2.09305E+05,5.656E+03
2.09325E+05,5.657E+03
2.09345E+05,5.657E+03
2.09365E+05,5.653E+03
2.09385E+05,5.649E+03
2.09405E+05,5.649E+03
2.09425E+05,5.646E+03
2.09445E+05,5.642E+03
2.09465E+05,5.649E+03
2.09485E+05,5.639E+03
2.09505E+05,5.64E+03
2.09525E+05,5.639E+03
2.09545E+05,5.637E+03
2.09565E+05,5.625E+03
2.09585E+05,5.633E+03
2.09605E+05,5.625E+03
2.09625E+05,5.624E+03
2.09645E+05,5.631E+03
2.09665E+05,5.644E+03
2.09685E+05,5.672E+03
2.09712E+05,5.689E+03
2.09725E+05,5.68E+03
2.09745E+05,5.682E+03
2.09765E+05,5.676E+03
2.09785E+05,5.676E+03
2.09805E+05,5.679E+03
2.09825E+05,5.676E+03
2.09845E+05,5.678E+03
2.09865E+05,5.679E+03
2.09885E+05,5.674E+03
2.09905E+05,5.676E+03
2.09925E+05,5.675E+03
2.09945E+05,5.673E+03
2.09965E+05,5.67E+03
2.09985E+05,5.674E+03
2.10005E+05,5.662E+03
2.10025E+05,5.669E+03
2.10045E+05,5.679E+03
2.10065E+05,5.664E+03
2.10085E+05,5.652E+03
2.10105E+05,5.663E+03
2.10125E+05,5.651E+03
2.10145E+05,5.659E+03
2.10165E+05,5.648E+03
2.10185E+05,5.651E+03
2.10205E+05,5.64E+03
2.10225E+05,5.651E+03
2.10245E+05,5.642E+03
2.10265E+05,5.65E+03
2.10285E+05,5.638E+03
2.10305E+05,5.65E+03
2.10325E+05,5.633E+03
2.10345E+05,5.638E+03
2.10365E+05,5.629E+03
2.10385E+05,5.635E+03
2.10405E+05,5.622E+03
2.10425E+05,5.629E+03
2.10445E+05,5.623E+03
2.10465E+05,5.617E+03
2.10485E+05,5.625E+03
2.10505E+05,5.629E+03
2.10525E+05,5.659E+03
2.10545E+05,5.657E+03
2.10565E+05,5.678E+03
2.10585E+05,5.67E+03
2.10605E+05,5.677E+03
2.10625E+05,5.663E+03
2.10645E+05,5.673E+03
2.10665E+05,5.667E+03
2.10685E+05,5.669E+03
2.10705E+05,5.657E+03
2.10725E+05,5.666E+03
2.10745E+05,5.66E+03
2.10765E+05,5.662E+03
2.10785E+05,5.66E+03
2.10805E+05,5.667E+03
2.10825E+05,5.663E+03
2.10845E+05,5.658E+03
2.10865E+05,5.657E+03
2.10885E+05,5.653E+03
2.10905E+05,5.651E+03
2.10925E+05,5.656E+03
2.10945E+05,5.651E+03
2.10965E+05,5.65E+03
2.10985E+05,5.644E+03
2.11005E+05,5.647E+03
2.11025E+05,5.639E+03
2.11045E+05,5.641E+03
2.11065E+05,5.635E+03
2.11085E+05,5.64E+03
2.11105E+05,5.631E+03
2.11125E+05,5.638E+03
2.11145E+05,5.627E+03
2.11165E+05,5.64E+03
2.11185E+05,5.63E+03
2.11205E+05,5.631E+03
2.11225E+05,5.621E+03
2.11245E+05,5.633E+03
2.11265E+05,5.62E+03
2.11285E+05,5.655E+03
2.11305E+05,5.649E+03
2.11325E+05,5.684E+03
2.11345E+05,5.673E+03
2.11365E+05,5.688E+03
2.11385E+05,5.662E+03
2.11405E+05,5.682E+03
2.11425E+05,5.665E+03
2.11445E+05,5.68E+03
2.11465E+05,5.664E+03
2.11485E+05,5.674E+03
2.11505E+05,5.658E+03
2.11525E+05,5.671E+03
2.11545E+05,5.658E+03
2.11565E+05,5.668E+03
2.11585E+05,5.667E+03
2.11605E+05,5.673E+03
2.11625E+05,5.662E+03
2.11645E+05,5.664E+03
2.11665E+05,5.665E+03
2.11685E+05,5.662E+03
2.11713E+05,5.649E+03
2.11725E+05,5.645E+03
2.11745E+05,5.644E+03
2.11765E+05,5.646E+03
2.11785E+05,5.648E+03
